Dato;Time;Elspot Price, DKK/MWh;
;;DK-West;DK-East
2012-07-27;5;61.89;61.89
2012-07-27;6;62.49;62.49
2012-07-27;7;67.17;67.17
2012-07-27;8;354.02;354.02
2012-07-27;9;416.88;416.88
2012-07-27;10;431.02;431.02
2012-07-27;11;442.55;442.55
2012-07-27;12;436.15;436.15
2012-07-27;13;429.01;429.01
2012-07-27;14;394.19;394.19
2012-07-27;15;353.05;353.05
2012-07-27;16;323.60;323.60
2012-07-27;17;353.43;353.43
2012-07-27;18;353.58;353.58
2012-07-27;19;353.87;353.87
2012-07-27;20;353.35;353.35
2012-07-27;21;262.67;262.67
2012-07-27;22;66.88;66.88
2012-07-27;23;66.13;66.13
2012-07-27;24;62.56;62.56
2012-07-28;1;71.87;71.87
2012-07-28;2;66.51;66.51
2012-07-28;3;65.69;65.69
2012-07-28;4;66.29;66.29
2012-07-28;5;65.02;65.02
2012-07-28;6;63.53;63.53
2012-07-28;7;64.95;64.95
2012-07-28;8;68.52;68.52
2012-07-28;9;104.97;104.97
2012-07-28;10;304.35;304.35
2012-07-28;11;306.58;306.58
2012-07-28;12;306.21;306.21
2012-07-28;13;104.52;104.52
2012-07-28;14;70.15;70.15
2012-07-28;15;65.91;65.91
2012-07-28;16;61.00;61.00
2012-07-28;17;63.46;63.46
2012-07-28;18;66.21;66.21
2012-07-28;19;68.67;68.67
2012-07-28;20;67.85;67.85
2012-07-28;21;67.25;67.25
2012-07-28;22;68.29;68.29
2012-07-28;23;70.38;70.38
2012-07-28;24;70.53;70.53
2012-07-29;1;79.01;79.01
2012-07-29;2;75.36;75.36
2012-07-29;3;73.57;73.57
2012-07-29;4;72.91;72.91
2012-07-29;5;71.34;71.34
2012-07-29;6;69.26;69.26
2012-07-29;7;71.86;71.86
2012-07-29;8;77.37;77.37
2012-07-29;9;81.53;81.53
2012-07-29;10;245.20;245.20
2012-07-29;11;245.72;245.72
2012-07-29;12;262.24;262.24
2012-07-29;13;258.66;258.66
2012-07-29;14;208.37;208.37
2012-07-29;15;185.91;185.91
2012-07-29;16;155.56;155.56
2012-07-29;17;155.63;155.63
2012-07-29;18;183.45;183.45
2012-07-29;19;260.67;260.67
2012-07-29;20;270.05;270.05
2012-07-29;21;263.80;263.80
2012-07-29;22;304.79;304.79
2012-07-29;23;308.21;308.21
2012-07-29;24;83.47;83.47
2012-07-30;1;85.63;85.63
2012-07-30;2;82.13;82.13
2012-07-30;3;80.42;80.42
2012-07-30;4;79.90;79.90
2012-07-30;5;79.67;79.67
2012-07-30;6;80.72;80.72
2012-07-30;7;88.16;88.16
2012-07-30;8;314.16;314.16
2012-07-30;9;338.56;338.56
2012-07-30;10;354.71;354.71
2012-07-30;11;358.87;358.87
2012-07-30;12;358.80;358.80
2012-07-30;13;348.75;348.75
2012-07-30;14;308.88;308.88
2012-07-30;15;308.81;308.81
2012-07-30;16;308.81;308.81
2012-07-30;17;303.00;303.00
2012-07-30;18;317.43;317.43
2012-07-30;19;345.33;345.33
2012-07-30;20;140.01;140.01
2012-07-30;21;83.99;83.99
2012-07-30;22;83.39;83.39
2012-07-30;23;84.44;84.44
2012-07-30;24;81.31;81.31
2012-07-31;1;80.93;80.93
2012-07-31;2;76.69;76.69
2012-07-31;3;74.83;74.83
2012-07-31;4;74.83;74.83
2012-07-31;5;74.83;74.83
2012-07-31;6;76.99;76.99
2012-07-31;7;83.46;83.46
2012-07-31;8;308.92;308.92
2012-07-31;9;308.77;308.77
2012-07-31;10;308.25;308.25
2012-07-31;11;308.55;308.55
2012-07-31;12;308.55;308.55
2012-07-31;13;308.18;308.18
2012-07-31;14;308.55;308.55
2012-07-31;15;308.40;308.40
2012-07-31;16;308.40;308.40
2012-07-31;17;308.70;308.70
2012-07-31;18;375.05;375.05
2012-07-31;19;374.90;374.90
2012-07-31;20;371.93;371.93
2012-07-31;21;371.40;371.40
2012-07-31;22;371.93;371.93
2012-07-31;23;363.82;363.82
2012-07-31;24;308.40;308.40
2012-08-01;1;281.31;281.31
2012-08-01;2;88.68;88.68
2012-08-01;3;87.94;87.94
2012-08-01;4;87.87;87.87
2012-08-01;5;88.09;88.09
2012-08-01;6;246.19;246.19
2012-08-01;7;298.72;298.72
2012-08-01;8;341.79;341.79
2012-08-01;9;366.12;366.12
2012-08-01;10;356.60;356.60
2012-08-01;11;336.21;336.21
2012-08-01;12;343.50;343.50
2012-08-01;13;312.55;312.55
2012-08-01;14;302.73;302.73
2012-08-01;15;296.26;296.26
2012-08-01;16;292.84;292.84
2012-08-01;17;299.83;299.83
2012-08-01;18;341.64;341.64
2012-08-01;19;383.23;383.23
2012-08-01;20;356.60;356.60
2012-08-01;21;355.19;355.19
2012-08-01;22;312.41;312.41
2012-08-01;23;262.71;262.71
2012-08-01;24;81.32;81.32
2012-08-02;1;78.67;78.67
2012-08-02;2;74.05;74.05
2012-08-02;3;71.60;71.60
2012-08-02;4;70.26;70.26
2012-08-02;5;68.40;68.40
2012-08-02;6;72.27;72.27
2012-08-02;7;73.09;73.09
2012-08-02;8;75.69;75.69
2012-08-02;9;78.67;78.67
2012-08-02;10;227.59;227.59
2012-08-02;11;312.88;312.88
2012-08-02;12;357.17;357.17
2012-08-02;13;312.81;312.81
2012-08-02;14;312.96;312.96
2012-08-02;15;330.97;330.97
2012-08-02;16;312.36;312.36
2012-08-02;17;262.79;262.79
2012-08-02;18;312.66;312.66
2012-08-02;19;362.60;362.60
2012-08-02;20;312.36;312.36
2012-08-02;21;83.73;83.73
2012-08-02;22;84.92;84.92
2012-08-02;23;83.73;83.73
2012-08-02;24;78.82;78.82
2012-08-03;1;76.96;76.96
2012-08-03;2;74.28;74.28
2012-08-03;3;74.05;74.05
2012-08-03;4;74.35;74.35
2012-08-03;5;74.72;74.72
2012-08-03;6;76.73;76.73
2012-08-03;7;111.19;111.19
2012-08-03;8;387.83;387.83
2012-08-03;9;363.94;363.94
2012-08-03;10;417.67;417.67
2012-08-03;11;417.45;417.45
2012-08-03;12;421.77;421.77
2012-08-03;13;397.95;397.95
2012-08-03;14;369.67;369.67
2012-08-03;15;357.76;357.76
2012-08-03;16;332.08;332.08
2012-08-03;17;332.16;332.16
2012-08-03;18;353.67;353.67
2012-08-03;19;375.33;375.33
2012-08-03;20;364.38;364.38
2012-08-03;21;318.91;318.91
2012-08-03;22;312.59;312.59
2012-08-03;23;312.44;312.44
2012-08-03;24;111.56;111.56
2012-08-04;1;310.26;310.26
2012-08-04;2;111.78;111.78
2012-08-04;3;111.18;111.18
2012-08-04;4;82.46;82.46
2012-08-04;5;111.03;111.03
2012-08-04;6;81.64;81.64
2012-08-04;7;111.48;111.48
2012-08-04;8;260.62;260.62
2012-08-04;9;295.37;295.37
2012-08-04;10;334.37;334.37
2012-08-04;11;334.15;334.15
2012-08-04;12;335.41;335.41
2012-08-04;13;328.86;328.86
2012-08-04;14;298.87;298.87
2012-08-04;15;271.41;271.41
2012-08-04;16;264.27;264.27
2012-08-04;17;286.22;286.22
2012-08-04;18;299.09;299.09
2012-08-04;19;327.45;327.45
2012-08-04;20;337.64;337.64
2012-08-04;21;326.33;326.33
2012-08-04;22;330.80;330.80
2012-08-04;23;350.44;350.44
2012-08-04;24;317.70;317.70
2012-08-05;1;96.46;96.46
2012-08-05;2;96.31;96.31
2012-08-05;3;96.08;96.08
2012-08-05;4;91.47;91.47
2012-08-05;5;90.65;90.65
2012-08-05;6;85.14;85.14
2012-08-05;7;96.23;96.23
2012-08-05;8;208.39;208.39
2012-08-05;9;253.27;253.27
2012-08-05;10;282.67;282.67
2012-08-05;11;300.83;300.83
2012-08-05;12;304.48;304.48
2012-08-05;13;299.79;299.79
2012-08-05;14;252.45;252.45
2012-08-05;15;209.14;209.14
2012-08-05;16;208.84;208.84
2012-08-05;17;220.90;220.90
2012-08-05;18;253.12;253.12
2012-08-05;19;300.98;300.98
2012-08-05;20;326.58;326.58
2012-08-05;21;326.21;326.21
2012-08-05;22;353.08;353.08
2012-08-05;23;364.39;364.39
2012-08-05;24;328.96;328.96
2012-08-06;1;247.69;247.69
2012-08-06;2;209.06;209.06
2012-08-06;3;209.14;209.14
2012-08-06;4;138.51;138.51
2012-08-06;5;157.63;157.63
2012-08-06;6;231.91;231.91
2012-08-06;7;328.07;328.07
2012-08-06;8;437.85;437.85
2012-08-06;9;394.61;394.61
2012-08-06;10;394.61;394.61
2012-08-06;11;387.24;387.24
2012-08-06;12;386.64;386.64
2012-08-06;13;389.55;389.55
2012-08-06;14;373.40;373.40
2012-08-06;15;365.21;365.21
2012-08-06;16;319.81;319.81
2012-08-06;17;312.66;312.66
2012-08-06;18;312.59;312.59
2012-08-06;19;342.88;342.88
2012-08-06;20;352.03;352.03
2012-08-06;21;342.88;342.88
2012-08-06;22;227.82;227.82
2012-08-06;23;93.70;93.70
2012-08-06;24;77.48;77.48
2012-08-07;1;76.71;76.71
2012-08-07;2;71.80;71.80
2012-08-07;3;69.04;69.04
2012-08-07;4;66.36;66.36
2012-08-07;5;66.22;66.22
2012-08-07;6;67.93;67.93
2012-08-07;7;75.00;75.00
2012-08-07;8;94.64;94.64
2012-08-07;9;100.22;100.22
2012-08-07;10;111.23;111.23
2012-08-07;11;111.15;111.15
2012-08-07;12;97.91;97.91
2012-08-07;13;95.83;95.83
2012-08-07;14;93.30;93.30
2012-08-07;15;87.27;87.27
2012-08-07;16;81.84;81.84
2012-08-07;17;79.53;79.53
2012-08-07;18;77.38;77.38
2012-08-07;19;76.48;76.48
2012-08-07;20;74.70;74.70
2012-08-07;21;75.07;75.07
2012-08-07;22;74.85;74.85
2012-08-07;23;75.44;75.44
2012-08-07;24;72.47;72.47
2012-08-08;1;74.07;74.07
2012-08-08;2;72.06;72.06
2012-08-08;3;70.20;70.20
2012-08-08;4;68.56;68.56
2012-08-08;5;68.86;68.86
2012-08-08;6;72.66;72.66
2012-08-08;7;83.00;83.00
2012-08-08;8;97.82;97.82
2012-08-08;9;103.85;103.85
2012-08-08;10;125.36;125.36
2012-08-08;11;125.96;125.96
2012-08-08;12;125.81;125.81
2012-08-08;13;107.79;107.79
2012-08-08;14;103.25;103.25
2012-08-08;15;101.91;101.91
2012-08-08;16;98.49;98.49
2012-08-08;17;101.17;101.17
2012-08-08;18;101.24;101.24
2012-08-08;19;104.07;104.07
2012-08-08;20;103.03;103.03
2012-08-08;21;117.32;117.32
2012-08-08;22;112.93;112.93
2012-08-08;23;100.94;100.94
2012-08-08;24;95.88;95.88
2012-08-09;1;118.52;118.52
2012-08-09;2;113.91;113.91
2012-08-09;3;110.93;110.93
2012-08-09;4;110.63;110.63
2012-08-09;5;113.61;113.61
2012-08-09;6;118.30;118.30
2012-08-09;7;129.99;129.99
2012-08-09;8;356.02;356.02
2012-08-09;9;321.77;321.77
2012-08-09;10;334.06;334.06
2012-08-09;11;334.88;334.88
2012-08-09;12;334.88;366.22
2012-08-09;13;366.44;366.44
2012-08-09;14;366.59;366.59
2012-08-09;15;366.22;366.22
2012-08-09;16;334.58;334.58
2012-08-09;17;300.93;300.93
2012-08-09;18;350.81;350.81
2012-08-09;19;350.59;350.59
2012-08-09;20;334.35;334.35
2012-08-09;21;356.62;356.62
2012-08-09;22;335.03;335.03
2012-08-09;23;321.40;321.40
2012-08-09;24;130.81;130.81
2012-08-10;1;133.08;133.08
2012-08-10;2;130.25;130.25
2012-08-10;3;127.57;127.57
2012-08-10;4;127.35;127.35
2012-08-10;5;129.21;129.21
2012-08-10;6;132.63;132.63
2012-08-10;7;263.26;263.26
2012-08-10;8;372.15;372.15
2012-08-10;9;379.37;379.37
2012-08-10;10;378.25;378.25
2012-08-10;11;380.41;380.41
2012-08-10;12;383.46;383.46
2012-08-10;13;374.16;374.16
2012-08-10;14;358.75;358.75
2012-08-10;15;334.94;334.94
2012-08-10;16;323.77;323.77
2012-08-10;17;323.47;323.47
2012-08-10;18;351.53;351.53
2012-08-10;19;368.43;368.43
2012-08-10;20;367.98;367.98
2012-08-10;21;358.23;358.23
2012-08-10;22;368.06;368.06
2012-08-10;23;367.98;367.98
2012-08-10;24;336.80;336.80
2012-08-11;1;317.16;317.16
2012-08-11;2;227.84;227.84
2012-08-11;3;227.77;227.77
2012-08-11;4;227.69;227.69
2012-08-11;5;227.99;227.99
2012-08-11;6;165.99;165.99
2012-08-11;7;227.99;227.99
2012-08-11;8;274.88;274.88
2012-08-11;9;320.29;320.29
2012-08-11;10;326.69;326.69
2012-08-11;11;329.37;329.37
2012-08-11;12;330.11;330.11
2012-08-11;13;327.36;327.36
2012-08-11;14;291.63;291.63
2012-08-11;15;255.90;255.90
2012-08-11;16;255.83;255.83
2012-08-11;17;292.82;292.82
2012-08-11;18;326.99;326.99
2012-08-11;19;347.68;347.68
2012-08-11;20;372.02;372.02
2012-08-11;21;358.70;358.70
2012-08-11;22;358.92;358.92
2012-08-11;23;361.08;361.08
2012-08-11;24;327.21;327.21
2012-08-12;1;238.34;238.34
2012-08-12;2;208.34;208.34
2012-08-12;3;155.34;155.34
2012-08-12;4;142.02;142.02
2012-08-12;5;139.64;139.64
2012-08-12;6;154.30;154.30
2012-08-12;7;139.56;139.56
2012-08-12;8;158.99;158.99
2012-08-12;9;148.57;148.57
2012-08-12;10;157.35;157.35
2012-08-12;11;152.52;152.52
2012-08-12;12;153.41;153.41
2012-08-12;13;140.68;140.68
2012-08-12;14;136.88;136.88
2012-08-12;15;135.84;135.84
2012-08-12;16;135.77;135.77
2012-08-12;17;148.64;148.64
2012-08-12;18;208.56;208.56
2012-08-12;19;284.26;284.26
2012-08-12;20;315.67;315.67
2012-08-12;21;327.06;327.06
2012-08-12;22;341.95;341.95
2012-08-12;23;339.64;339.64
2012-08-12;24;290.37;290.37
2012-08-13;1;212.43;212.43
2012-08-13;2;209.31;209.31
2012-08-13;3;186.83;186.83
2012-08-13;4;186.83;186.83
2012-08-13;5;198.44;198.44
2012-08-13;6;232.01;232.01
2012-08-13;7;291.33;291.33
2012-08-13;8;346.79;346.79
2012-08-13;9;376.71;376.71
2012-08-13;10;376.71;376.71
2012-08-13;11;322.52;322.52
2012-08-13;12;322.52;322.52
2012-08-13;13;322.22;322.22
2012-08-13;14;322.08;322.08
2012-08-13;15;320.81;320.81
2012-08-13;16;322.30;322.30
2012-08-13;17;366.59;366.59
2012-08-13;18;397.92;397.92
2012-08-13;19;421.97;421.97
2012-08-13;20;421.22;421.22
2012-08-13;21;322.97;322.97
2012-08-13;22;386.01;386.01
2012-08-13;23;366.07;366.07
2012-08-13;24;230.82;230.82
2012-08-14;1;234.32;234.32
2012-08-14;2;208.79;208.79
2012-08-14;3;201.49;201.49
2012-08-14;4;198.74;198.74
2012-08-14;5;201.05;201.05
2012-08-14;6;234.09;234.09
2012-08-14;7;316.72;316.72
2012-08-14;8;410.21;410.21
2012-08-14;9;384.23;384.23
2012-08-14;10;391.37;391.37
2012-08-14;11;393.83;393.83
2012-08-14;12;394.80;394.80
2012-08-14;13;387.21;387.21
2012-08-14;14;366.07;366.07
2012-08-14;15;353.49;353.49
2012-08-14;16;349.84;349.84
2012-08-14;17;349.84;349.84
2012-08-14;18;381.62;381.62
2012-08-14;19;418.24;418.24
2012-08-14;20;427.55;427.55
2012-08-14;21;409.09;409.09
2012-08-14;22;395.91;395.91
2012-08-14;23;381.18;381.18
2012-08-14;24;327.44;327.44
2012-08-15;1;298.95;298.95
2012-08-15;2;240.07;240.07
2012-08-15;3;223.47;223.47
2012-08-15;4;223.47;223.47
2012-08-15;5;223.69;223.69
2012-08-15;6;244.38;244.38
2012-08-15;7;277.43;277.43
2012-08-15;8;371.75;371.75
2012-08-15;9;406.81;406.81
2012-08-15;10;368.32;368.32
2012-08-15;11;332.52;332.52
2012-08-15;12;317.41;317.41
2012-08-15;13;317.04;317.04
2012-08-15;14;310.86;310.86
2012-08-15;15;297.46;297.46
2012-08-15;16;273.34;273.34
2012-08-15;17;273.04;273.04
2012-08-15;18;300.51;300.51
2012-08-15;19;334.83;334.83
2012-08-15;20;376.81;376.81
2012-08-15;21;377.93;377.93
2012-08-15;22;376.96;376.96
2012-08-15;23;341.97;341.97
2012-08-15;24;300.29;300.29
2012-08-16;1;212.61;212.61
2012-08-16;2;209.11;209.11
2012-08-16;3;207.17;207.17
2012-08-16;4;203.90;203.90
2012-08-16;5;206.87;206.87
2012-08-16;6;213.72;213.72
2012-08-16;7;279.01;279.01
2012-08-16;8;384.42;384.42
2012-08-16;9;406.97;406.97
2012-08-16;10;423.65;423.65
2012-08-16;11;439.58;439.58
2012-08-16;12;461.09;461.09
2012-08-16;13;447.84;447.84
2012-08-16;14;432.06;432.06
2012-08-16;15;408.17;408.17
2012-08-16;16;401.32;401.32
2012-08-16;17;399.75;399.75
2012-08-16;18;431.91;431.91
2012-08-16;19;424.62;424.62
2012-08-16;20;427.97;427.97
2012-08-16;21;448.89;448.89
2012-08-16;22;455.06;455.06
2012-08-16;23;441.14;441.14
2012-08-16;24;397.37;397.37
2012-08-17;1;312.24;312.24
2012-08-17;2;231.09;231.09
2012-08-17;3;229.45;229.45
2012-08-17;4;232.28;232.28
2012-08-17;5;233.10;233.10
2012-08-17;6;272.11;272.11
2012-08-17;7;347.90;347.90
2012-08-17;8;424.14;424.14
2012-08-17;9;431.06;431.06
2012-08-17;10;433.81;433.81
2012-08-17;11;431.28;431.28
2012-08-17;12;438.50;438.50
2012-08-17;13;432.33;432.33
2012-08-17;14;415.57;415.57
2012-08-17;15;380.14;380.14
2012-08-17;16;373.59;373.59
2012-08-17;17;402.32;402.32
2012-08-17;18;429.42;429.42
2012-08-17;19;461.14;461.14
2012-08-17;20;455.48;455.48
2012-08-17;21;425.03;425.03
2012-08-17;22;410.88;410.88
2012-08-17;23;397.86;397.86
2012-08-17;24;312.98;312.98
2012-08-18;1;223.99;223.99
2012-08-18;2;219.90;219.90
2012-08-18;3;227.86;227.86
2012-08-18;4;223.62;223.62
2012-08-18;5;215.58;215.58
2012-08-18;6;223.92;223.92
2012-08-18;7;223.32;223.32
2012-08-18;8;229.28;229.28
2012-08-18;9;312.46;312.46
2012-08-18;10;359.37;359.37
2012-08-18;11;349.54;349.54
2012-08-18;12;306.72;306.72
2012-08-18;13;257.65;257.65
2012-08-18;14;223.54;223.54
2012-08-18;15;222.95;222.95
2012-08-18;16;232.33;232.33
2012-08-18;17;257.80;257.80
2012-08-18;18;346.56;346.56
2012-08-18;19;386.77;386.77
2012-08-18;20;389.68;389.68
2012-08-18;21;356.46;356.46
2012-08-18;22;334.05;334.05
2012-08-18;23;246.03;246.03
2012-08-18;24;212.15;212.15
2012-08-19;1;214.39;214.39
2012-08-19;2;204.49;204.49
2012-08-19;3;197.79;197.79
2012-08-19;4;189.30;189.30
2012-08-19;5;184.83;184.83
2012-08-19;6;184.68;184.68
2012-08-19;7;184.31;184.31
2012-08-19;8;192.65;192.65
2012-08-19;9;238.30;238.30
2012-08-19;10;262.95;262.95
2012-08-19;11;258.48;258.48
2012-08-19;12;281.12;281.12
2012-08-19;13;210.82;210.82
2012-08-19;14;210.67;210.67
2012-08-19;15;202.85;202.85
2012-08-19;16;215.14;215.14
2012-08-19;17;244.78;244.78
2012-08-19;18;292.58;292.58
2012-08-19;19;349.25;349.25
2012-08-19;20;388.13;388.13
2012-08-19;21;398.70;398.70
2012-08-19;22;363.25;363.25
2012-08-19;23;321.40;321.40
2012-08-19;24;303.08;303.08
2012-08-20;1;247.01;247.01
2012-08-20;2;234.13;234.13
2012-08-20;3;232.64;232.64
2012-08-20;4;228.54;228.54
2012-08-20;5;238.45;238.45
2012-08-20;6;286.11;286.11
2012-08-20;7;336.97;336.97
2012-08-20;8;424.24;424.24
2012-08-20;9;418.88;418.88
2012-08-20;10;424.02;424.02
2012-08-20;11;447.40;447.40
2012-08-20;12;447.11;447.11
2012-08-20;13;442.34;442.34
2012-08-20;14;420.45;420.45
2012-08-20;15;394.01;394.01
2012-08-20;16;382.47;382.47
2012-08-20;17;388.95;388.95
2012-08-20;18;396.10;396.10
2012-08-20;19;410.84;410.84
2012-08-20;20;425.66;425.66
2012-08-20;21;445.02;445.02
2012-08-20;22;446.51;446.51
2012-08-20;23;399.22;399.22
2012-08-20;24;342.55;342.55
2012-08-21;1;387.28;387.28
2012-08-21;2;319.74;330.47
2012-08-21;3;319.74;320.49
2012-08-21;4;306.56;306.56
2012-08-21;5;298.22;298.22
2012-08-21;6;320.94;320.94
2012-08-21;7;422.95;422.95
2012-08-21;8;516.62;516.62
2012-08-21;9;635.47;635.47
2012-08-21;10;527.50;527.50
2012-08-21;11;506.50;521.99
2012-08-21;12;504.71;558.62
2012-08-21;13;492.80;521.91
2012-08-21;14;479.24;558.62
2012-08-21;15;488.25;488.25
2012-08-21;16;489.45;489.45
2012-08-21;17;484.46;484.46
2012-08-21;18;514.91;558.84
2012-08-21;19;516.10;516.10
2012-08-21;20;540.68;540.68
2012-08-21;21;524.82;524.82
2012-08-21;22;504.93;504.93
2012-08-21;23;423.77;423.77
2012-08-21;24;368.89;368.89
2012-08-22;1;361.35;361.35
2012-08-22;2;308.17;308.17
2012-08-22;3;297.75;297.75
2012-08-22;4;296.41;296.41
2012-08-22;5;287.92;287.92
2012-08-22;6;298.34;298.34
2012-08-22;7;354.42;354.42
2012-08-22;8;402.53;402.53
2012-08-22;9;446.84;446.84
2012-08-22;10;428.82;428.82
2012-08-22;11;438.88;438.88
2012-08-22;12;445.95;445.95
2012-08-22;13;316.37;409.16
2012-08-22;14;317.71;328.36
2012-08-22;15;303.18;303.18
2012-08-22;16;263.27;300.28
2012-08-22;17;234.07;306.16
2012-08-22;18;268.40;387.19
2012-08-22;19;242.71;416.53
2012-08-22;20;231.47;423.98
2012-08-22;21;263.27;402.16
2012-08-22;22;313.16;413.85
2012-08-22;23;265.13;402.68
2012-08-22;24;211.58;365.29
2012-08-23;1;236.07;319.18
2012-08-23;2;224.01;313.22
2012-08-23;3;211.27;295.50
2012-08-23;4;210.23;274.72
2012-08-23;5;223.41;283.28
2012-08-23;6;236.52;300.34
2012-08-23;7;276.51;374.66
2012-08-23;8;387.17;424.18
2012-08-23;9;386.95;416.21
2012-08-23;10;357.75;432.60
2012-08-23;11;357.75;428.95
2012-08-23;12;357.53;429.02
2012-08-23;13;357.46;424.48
2012-08-23;14;311.21;418.37
2012-08-23;15;301.01;396.11
2012-08-23;16;249.03;398.64
2012-08-23;17;274.65;409.36
2012-08-23;18;359.91;437.81
2012-08-23;19;387.17;446.45
2012-08-23;20;387.62;483.53
2012-08-23;21;387.77;521.59
2012-08-23;22;476.61;476.61
2012-08-23;23;446.52;446.52
2012-08-23;24;357.46;372.35
2012-08-24;1;311.66;342.64
2012-08-24;2;304.66;304.66
2012-08-24;3;297.65;297.65
2012-08-24;4;284.99;284.99
2012-08-24;5;274.56;274.56
2012-08-24;6;296.31;296.31
2012-08-24;7;338.40;338.40
2012-08-24;8;409.09;409.09
2012-08-24;9;446.56;446.56
2012-08-24;10;470.76;470.76
2012-08-24;11;498.55;498.55
2012-08-24;12;499.67;499.67
2012-08-24;13;437.32;437.32
2012-08-24;14;416.83;416.83
2012-08-24;15;396.20;396.20
2012-08-24;16;392.48;392.48
2012-08-24;17;380.63;380.63
2012-08-24;18;394.56;394.56
2012-08-24;19;409.16;409.16
2012-08-24;20;394.56;394.56
2012-08-24;21;388.08;388.08
2012-08-24;22;386.74;386.74
2012-08-24;23;373.48;373.48
2012-08-24;24;356.80;356.80
2012-08-25;1;307.61;307.61
2012-08-25;2;305.74;305.74
2012-08-25;3;300.31;300.31
2012-08-25;4;263.51;263.51
2012-08-25;5;263.89;263.89
2012-08-25;6;263.66;263.66
2012-08-25;7;249.81;249.81
2012-08-25;8;306.27;306.27
2012-08-25;9;332.86;332.86
2012-08-25;10;364.96;364.96
2012-08-25;11;369.57;369.57
2012-08-25;12;346.49;346.49
2012-08-25;13;342.31;342.31
2012-08-25;14;307.38;307.38
2012-08-25;15;298.52;298.52
2012-08-25;16;291.97;291.97
2012-08-25;17;294.94;294.94
2012-08-25;18;305.67;305.67
2012-08-25;19;307.38;307.38
2012-08-25;20;305.15;305.15
2012-08-25;21;263.51;263.51
2012-08-25;22;305.07;305.07
2012-08-25;23;253.61;253.61
2012-08-25;24;246.68;246.68
2012-08-26;1;247.51;247.51
2012-08-26;2;206.84;206.84
2012-08-26;3;186.66;186.66
2012-08-26;4;174.82;174.82
2012-08-26;5;169.68;169.68
2012-08-26;6;168.86;168.86
2012-08-26;7;172.73;172.73
2012-08-26;8;180.40;180.40
2012-08-26;9;187.03;187.03
2012-08-26;10;190.68;190.68
2012-08-26;11;216.30;216.30
2012-08-26;12;222.04;222.04
2012-08-26;13;224.13;224.13
2012-08-26;14;212.88;212.88
2012-08-26;15;192.32;192.32
2012-08-26;16;189.94;189.94
2012-08-26;17;188.52;188.52
2012-08-26;18;186.81;202.38
2012-08-26;19;248.93;248.93
2012-08-26;20;241.55;241.55
2012-08-26;21;241.33;241.33
2012-08-26;22;240.29;240.29
2012-08-26;23;240.36;240.36
2012-08-26;24;191.35;191.35
2012-08-27;1;192.17;192.17
2012-08-27;2;187.63;187.63
2012-08-27;3;186.14;186.14
2012-08-27;4;186.29;186.29
2012-08-27;5;187.48;187.48
2012-08-27;6;193.96;193.96
2012-08-27;7;178.02;229.71
2012-08-27;8;301.66;249.97
2012-08-27;9;363.11;266.73
2012-08-27;10;365.27;357.45
2012-08-27;11;365.87;387.25
2012-08-27;12;365.65;365.65
2012-08-27;13;311.57;311.57
2012-08-27;14;316.26;316.26
2012-08-27;15;308.74;308.74
2012-08-27;16;344.87;344.87
2012-08-27;17;365.50;365.50
2012-08-27;18;419.20;419.20
2012-08-27;19;499.94;499.94
2012-08-27;20;496.89;496.89
2012-08-27;21;366.02;485.64
2012-08-27;22;417.86;417.86
2012-08-27;23;356.63;372.43
2012-08-27;24;303.53;303.53
2012-08-28;1;239.03;239.03
2012-08-28;2;230.17;230.17
2012-08-28;3;224.51;224.51
2012-08-28;4;223.69;223.69
2012-08-28;5;228.23;228.23
2012-08-28;6;246.78;246.78
2012-08-28;7;249.01;249.01
2012-08-28;8;286.11;340.41
2012-08-28;9;320.15;388.23
2012-08-28;10;306.59;398.14
2012-08-28;11;308.75;417.13
2012-08-28;12;317.54;429.50
2012-08-28;13;320.82;425.03
2012-08-28;14;407.23;414.60
2012-08-28;15;397.54;400.82
2012-08-28;16;370.28;397.54
2012-08-28;17;320.52;417.13
2012-08-28;18;304.06;437.10
2012-08-28;19;275.46;439.48
2012-08-28;20;365.14;439.48
2012-08-28;21;365.74;443.05
2012-08-28;22;376.09;435.61
2012-08-28;23;368.34;368.34
2012-08-28;24;243.28;243.28
2012-08-29;1;301.18;246.43
2012-08-29;2;261.32;239.95
2012-08-29;3;263.86;238.68
2012-08-29;4;264.30;238.46
2012-08-29;5;264.75;239.35
2012-08-29;6;314.44;249.78
2012-08-29;7;352.13;352.13
2012-08-29;8;431.47;431.47
2012-08-29;9;459.40;459.40
2012-08-29;10;456.05;456.05
2012-08-29;11;454.34;454.34
2012-08-29;12;451.14;451.14
2012-08-29;13;446.67;446.67
2012-08-29;14;427.45;427.45
2012-08-29;15;395.34;395.34
2012-08-29;16;391.76;391.76
2012-08-29;17;396.83;396.83
2012-08-29;18;429.98;429.98
2012-08-29;19;432.74;432.74
2012-08-29;20;431.69;431.69
2012-08-29;21;384.76;431.62
2012-08-29;22;414.63;414.63
2012-08-29;23;356.23;378.43
2012-08-29;24;246.35;246.35
2012-08-30;1;249.02;249.02
2012-08-30;2;241.71;241.71
2012-08-30;3;238.06;238.06
2012-08-30;4;238.36;238.36
2012-08-30;5;245.44;245.44
2012-08-30;6;299.31;263.25
2012-08-30;7;349.53;349.53
2012-08-30;8;395.58;395.58
2012-08-30;9;431.94;431.94
